tenure month,loan fee,loan,mobile transactions,mobile transactions value,mobile services,app users,TOTAL_INFLOW,SALARY_STATUS,TOTAL_OUTFLOW,age,gender,is_default
28,10.9,14011.8,15,7700,3,0,363938,1,396118,31,M,Y
5,4.7,130296,20,24050,3,0,1645125,0,2064255,47,M,N
28,10.9,26634,4,10000,2,1,23160,0,13484,21,F,N
5,4.7,11748,5,189000,4,0,907800,0,755782,34,F,N
20,9.6,5016,75,3579000,6,1,37922940,0,38087041,46,M,Y
5,4.7,11748,3,0,1,0,3800,0,11580,26,M,Y
5,4.7,26700,7,35500,4,0,220000,0,690750,37,M,N
5,4.7,83304,22,531500,4,1,2583550,0,2601943,44,M,Y
28,10.9,57900,11,131500,4,0,660400,1,689355,27,M,Y
21,9.6,68400,1,30000,1,0,668465,1,754000,33,M,Y
2,4.7,16345.4303,19,14115500,5,0,16700000,0,25471320,39,M,Y
5,4.7,28836,9,61500,2,0,128584,0,140672,29,M,Y
5,4.7,25632,9,61500,2,0,128584,0,140672,29,M,N
4,4.7,21360,1,4000,1,0,1533081,1,1347080,33,M,N
2,4.7,2607.6822,24,438800,3,0,484920,1,765864,36,M,Y
2,4.7,3150.6,24,438800,3,0,484920,1,765864,36,M,Y
21,9.6,89062.5,4,57000,3,0,1016875,0,1007989,45,M,Y
21,9.6,88920,48,2570100,4,1,4424210,1,4462146,28,M,Y
28,10.9,3729.918,14,323000,3,0,371767,1,367733,30,M,N
28,10.9,34740,3,11000,3,0,574140,1,616510,24,M,Y
21,9.6,13680,10,28800,4,0,105540,0,65144,31,F,N
7,6.6,68500,80,5427205.55,9,1,15000000,0,30418916,34,M,Y
5,4.7,53400,80,5427205.55,9,1,15000000,0,30418916,34,M,N
21,9.6,88920,4,0,1,0,251960,0,186006,30,M,N
14,7.8,9803.2,18,213500,5,1,259536,0,259420,33,M,Y
21,9.6,12540,5,21000,3,0,573793,1,577693,38,M,Y
28,10.9,11580,3,20000,2,0,526050,1,551223,53,M,Y
2,4.7,1089.4134,0,0,0,0,0,0,0,27,F,Y
14,7.8,8912,1,8000,1,0,24400,0,22875,49,M,Y
21,9.6,68400,1,0,1,0,57000,0,54400,43,M,N
28,10.9,6369,16,898500,4,1,564070,0,513310,29,M,Y
28,10.9,9264,7,606000,2,0,799944,1,796894,53,M,N
28,10.9,26634,24,81500,3,1,738834,0,596041,42,M,Y
14,7.8,42332,19,133500,4,0,535324,0,558970,32,F,Y
5,4.7,53400,9,115500,4,0,663706,1,872351,26,F,N
28,10.9,11580,11,83000,2,0,1042267,1,1041000,26,M,N
28,10.9,69480,0,0,0,0,387900,0,384552,30,M,Y
1,2.7,3120,17,473000,3,0,0,0,517900,36,F,Y
21,9.6,88920,23,153000,4,0,419000,0,836500,28,F,N
28,10.9,141276,46,1979500,4,1,3218650,1,3522398,32,F,N
28,10.9,57900,9,561500,3,0,1070000,0,1130730,24,M,N
28,10.9,23160,13,54500,4,0,140000,0,151781,31,M,N
27,10.9,23160,0,0,0,0,230000,0,191451,25,F,Y
2,4.7,282.5821,11,179000,3,0,498084,1,501800,37,M,N
21,9.6,16644,5,60000,2,0,742610,1,816258,47,F,N
21,9.6,12540,3,8000,2,0,26400,0,23000,34,M,Y
28,10.9,26634,6,5000,2,0,513160,0,535178,25,M,N
21,9.6,71250,1,0,1,0,60000,0,60500,45,M,Y
28,10.9,57900,25,2530000,6,1,4204315,0,3859680,34,M,N
5,4.7,10338.24,8,4500,3,0,197796,0,340049,24,M,Y
28,10.9,11209.44,8,4500,3,0,197796,0,340049,24,M,Y
14,7.8,11140,25,40500,6,0,570600,1,708865,27,M,Y
14,7.8,33420,35,692000,6,1,1587290,1,1691526,27,M,Y
28,10.9,25476,7,763000,3,0,1270920,1,1444618,29,M,N
28,10.9,40530,20,248900,4,0,512860,1,542570,29,F,N
21,9.6,71250,10,289000,3,0,1571348,1,1673791,42,M,Y
1,4.7,4592.4,0,0,0,0,402560,1,376400,29,M,N
5,4.7,41652,59,4033500,6,0,7352916,0,7372606,30,M,N
2,4.7,3188.9198,1,240000,1,0,252539,1,251300,28,F,Y
2,4.7,3898.2,2,0,1,0,63500,0,94300,21,M,N
1,2.7,15600,2,0,1,0,63500,0,94300,21,M,N
14,7.8,66840,12,104300,5,0,597917,0,885440,35,M,N
21,9.6,22265.34,78,1505008.47,7,1,2149832,1,2505790,30,M,Y
21,9.6,85500,6,9000,4,0,375700,0,164550,41,M,Y
5,4.7,64080,6,9000,4,0,375700,0,164550,41,M,N
21,9.6,26220,4,7000,2,0,1045941,1,1042100,34,M,Y
21,9.6,11400,0,0,0,0,0,0,0,25,F,Y
14,7.8,14482,21,236000,3,0,838768,0,885088,36,M,Y
28,10.9,23160,5,96000,2,0,0,0,309258,31,M,N
28,10.9,46320,11,138000,3,0,294580,1,314586,28,F,N
21,9.6,58140,5,1052500,3,0,1141334,1,1130451,29,M,Y
7,6.6,14028.8,5,0,1,0,106731,0,105566,32,M,N
21,9.6,13680,3,0,1,0,212540,0,118390,56,F,N
21,9.6,12540,24,548000,3,0,3511400,0,3017950,32,M,N
28,10.9,12738,5,30000,3,0,373703,1,373271,27,M,N
21,9.6,85500,17,2828000,5,0,6166474,1,7039570,31,M,Y
28,10.9,57900,1,2000,1,0,336127,1,322910,35,M,Y
7,6.6,19728,4,0,1,0,495128,0,495151,32,M,Y
4,4.7,21360,37,2060000,4,0,2175995,0,2262165,37,F,N
5,4.7,32040,37,2060000,4,0,2175995,0,2262165,37,F,N
5,4.7,21360,37,2060000,4,0,2175995,0,2262165,37,F,Y
28,10.9,26634,3,3500,2,0,98160,0,150010,22,M,Y
2,4.7,3541.0608,0,0,0,0,367862,1,364279,34,F,Y
21,9.6,13110,10,160700,4,0,1126140,0,1225871,38,M,N
21,9.6,12540,4,12000,2,0,221810,1,373210,35,M,N
2,4.7,2359.4363,46,2087000,3,0,1617862,1,2608852,50,M,N
14,7.8,35648,48,3768500,4,0,23694280,0,24840432,26,M,N
21,9.6,12540,5,445500,3,0,461142,1,457980,49,M,Y
2,4.7,1068,2,7000,1,0,350000,0,308462,22,F,Y
2,4.7,3039.6028,2,7000,1,0,350000,0,308462,22,F,N
21,9.6,11400,24,815398.15,7,0,1443314,1,1545331,32,M,Y
21,9.6,11400,0,0,0,0,0,0,0,22,M,Y
28,10.9,26634,2,35000,1,0,581643,1,635860,28,M,Y
2,4.7,1752.1074,48,850000,6,1,2107900,0,2472920,26,M,N
14,7.8,4901.6,168,2052100,5,1,3280100,1,3676149,37,M,N
2,4.7,7411.5142,12,16000,5,1,1357792,0,1353472,28,M,N
14,7.8,86892,17,218450,4,0,508196,0,374015,20,M,Y
28,10.9,4632,8,11000,3,0,642794,0,704745,23,F,N
21,9.6,3420,3,0,1,0,21270,0,111440,29,M,N
28,10.9,90324,21,1006000,4,0,4761200,1,4185856,31,M,Y
21,9.6,57000,0,0,0,0,170000,0,167700,54,M,N
28,10.9,18528,3,201000,2,0,252402,1,252427,32,M,N
21,9.6,71250,8,280000,3,0,2217395,1,2223722,28,F,N
2,4.7,1991.1792,5,84000,3,0,493862,1,533850,31,M,N
14,7.8,87031.25,18,63000,2,0,1956225,0,2268802,35,M,N
7,6.6,49320,8,0,1,0,2238303,1,2291760,57,M,Y
2,4.7,5998.689,52,2657000,3,0,25232264,0,25767335,31,M,Y
2,4.7,2081.532,52,2657000,3,0,25232264,0,25767335,31,M,N
2,4.7,2377.0369,15,390000,4,1,237468,0,567944,28,M,Y
28,10.9,3474,7,16500,2,0,6948,0,119448,23,M,N
21,9.6,54720,7,85000,3,0,1509568,0,1119396,43,M,N
2,4.7,1182.0624,7,93000,3,0,639575,1,644080,37,M,Y
21,9.6,52440,26,242000,5,0,1216395,0,1099837,26,F,N
14,7.8,22280,0,0,0,0,0,0,0,52,M,Y
21,9.6,71250,2,0,1,0,57000,0,74900,31,M,N
21,9.6,71250,5,75000,3,0,112000,0,154165,28,F,N
21,9.6,12540,4,105000,2,0,297628,1,313086,24,F,Y
28,10.9,57900,23,450700,7,1,425192,0,830100,28,M,N
21,9.6,79800,53,8736332,5,0,17528370,0,13445534,34,M,N
28,10.9,12738,19,980500,3,1,1252401,1,1294371,44,M,N
28,10.9,2779.2,9,714300,3,0,742331,0,742333,48,M,Y
28,10.9,72375,0,0,0,0,57000,0,81650,35,M,N
7,6.6,10960,7,853000,4,0,1183689,1,1183689,52,M,N
14,7.8,66840,0,0,0,0,343700,1,338201,36,M,N
28,10.9,72375,1,0,1,0,2372900,0,636035,56,F,Y
7,6.6,49320,7,36000,2,0,4558000,0,4661200,31,M,Y
14,7.8,77980,24,806000,4,0,2734943,1,2502715,43,M,N
1,4.7,2553.0967,1,5000,1,0,248578,1,213820,30,M,Y
2,4.7,3233.103,12,100000,3,0,251920,0,258820,50,M,N
28,10.9,57900,0,0,0,0,834719,1,869480,28,F,Y
2,4.7,1390.6108,6,20000,2,0,74642,0,90341,22,M,N
2,4.7,7775.0507,0,0,0,0,60000,0,3021,39,M,N
21,9.6,11400,0,0,0,0,0,0,0,33,F,N
21,9.6,11400,0,0,0,0,0,0,0,33,F,N
14,7.8,25622,9,17000,3,1,2045280,0,2335060,38,M,Y
28,10.9,14011.8,33,312500,5,0,982738,0,1128538,23,M,N
1,2.7,28080,47,1142000,7,0,2031205,0,2038273,38,M,N
5,4.7,162336,47,1142000,7,0,2031205,0,2038273,38,M,N
2,4.7,1251.1727,0,0,0,0,22800,0,34450,33,F,Y
21,9.6,45600,7,215000,5,0,305360,0,328781,30,F,N
2,4.7,9414.4841,7,215000,5,0,305360,0,328781,30,F,N
14,7.8,87031.25,10,10200,3,1,237025,0,193825,38,F,Y
28,10.9,6948,8,374000,3,0,506516,1,510900,30,F,Y
2,4.7,13136.4107,25,3938700,7,0,3547600,0,4102441,39,F,Y
2,4.7,2684.151,25,3938700,7,0,3547600,0,4102441,39,F,Y
28,10.9,72375,10,45000,2,0,8057900,0,3122268,29,M,N
2,4.7,6256.9314,0,0,0,0,200000,0,199500,31,M,N
5,4.7,160200,35,491000,4,1,1354976,0,1526832,42,M,Y
5,4.7,12816,13,647500,4,0,2549673,0,1221318,23,M,Y
21,9.6,9120,13,647500,4,0,2549673,0,1221318,23,M,Y
7,6.6,54800,30,447000,5,0,1635000,0,1828450,55,M,N
21,9.6,11400,5,34000,2,0,460680,0,457560,24,M,Y
21,9.6,26220,6,104800,2,0,390142,1,441960,28,M,N
28,10.9,12738,12,517000,3,1,540312,1,537100,31,M,Y
21,9.6,11400,9,256500,3,0,396114,1,398659,37,M,N
2,4.7,9717.7427,8,25000,2,0,1744542,1,1736081,52,M,N
14,7.8,8912,11,0,1,0,131272,1,121443,46,F,N
21,9.6,14820,11,236500,3,0,2579552,0,2269186,43,M,Y
5,4.7,130296,25,32000,5,1,242204,0,307635,50,M,Y
1,2.7,5200,25,32000,5,1,242204,0,307635,50,M,Y
5,4.7,103596,25,32000,5,1,242204,0,307635,50,M,Y
28,10.9,71796,3,20000,2,0,595003,1,635826,46,M,Y
5,4.7,28195.2,1,0,1,0,192890,0,246610,32,M,Y
21,9.6,17100,0,0,0,0,0,0,0,32,M,N
28,10.9,13896,10,41000,4,1,232192,0,233000,22,M,N
28,10.9,11580,0,0,0,0,224814,0,223373,29,M,Y
21,9.6,71250,10,128000,5,0,496539,1,584700,45,M,Y
21,9.6,9120,26,162000,4,0,680000,0,424212,46,M,N
14,7.8,22280,19,1137000,5,0,2000000,0,1833063,40,F,Y
5,4.7,10680,0,0,0,0,0,0,0,28,M,Y
14,7.8,13368,12,9500,3,0,21229,0,25477,20,M,N
2,4.7,9504.132,10,189000,4,1,242800,0,232232,38,M,N
28,10.9,72375,1,0,1,0,1181500,0,920320,30,M,Y
27,10.9,49122.36,0,0,0,0,104900,0,59200,36,F,N
21,9.6,88920,30,1124513.9,4,1,1521752,1,1580249,31,M,N
28,10.9,9264,0,0,0,0,466000,1,368185,26,M,Y
28,10.9,113020.8,35,231700,6,0,1248189,1,1175160,27,F,Y
14,7.8,11140,22,221300,4,0,50000,0,325177,29,M,Y
2,4.7,11284.9579,54,2592008.47,9,1,800000,0,3134670,44,M,N
2,4.7,9104.4437,54,2592008.47,9,1,800000,0,3134670,44,M,Y
21,9.6,111321,5,4000,2,0,275063,0,272713,26,M,Y
21,9.6,4560,23,130600,3,0,593774,1,571341,35,F,N
21,9.6,88920,27,67200,6,0,411155,0,320749,27,M,Y
28,10.9,11580,0,0,0,0,573600,0,570908,38,M,N
28,10.9,12738,14,69600,3,0,525580,0,559820,20,F,N
2,4.7,1462.7862,4,1000,2,0,509080,1,515380,28,M,N
7,6.6,38250.4,4,0,1,0,397126,0,303672,29,F,Y
1,2.7,23920,4,15000,2,0,4284660,0,324883,52,M,N
21,9.6,29640,10,43000,2,0,138960,0,139610,28,M,Y
2,4.7,6786.0613,10,43000,2,0,138960,0,139610,28,M,N
2,4.7,1740.5196,4,37000,4,0,432000,0,375050,29,M,N
21,9.6,8143.02,12,242000,3,1,450000,0,450001,32,M,Y
2,4.7,2857.1777,12,242000,3,1,450000,0,450001,32,M,N
7,6.6,21920,1,0,1,0,2235000,0,224867,25,F,Y
21,9.6,70680,3,25000,2,0,2834880,1,2178000,29,F,N
7,6.6,166592,22,274000,3,0,2197694,0,1939311,44,M,N
5,4.7,162336,22,274000,3,0,2197694,0,1939311,44,M,N
5,4.7,130296,22,274000,3,0,2197694,0,1939311,44,M,Y
5,4.7,162870,22,274000,3,0,2197694,0,1939311,44,M,N
21,9.6,14820,14,278500,5,0,1357108,1,1443934,32,M,Y
2,4.7,3110.8277,1,5000,1,0,197024,1,203026,29,M,N
2,4.7,2476.2862,1,5000,1,0,197024,1,203026,29,M,Y
21,9.6,45600,18,438008.47,5,1,5698420,1,5700300,31,M,Y
28,10.9,30629.1,20,347500,5,1,606393,0,690642,24,M,Y
7,6.6,10960,4,46000,2,0,240000,1,424600,50,M,N
2,4.7,11965.8934,4,46000,2,0,240000,1,424600,50,M,Y
7,6.6,5480,4,46000,2,0,240000,1,424600,50,M,N
2,4.7,18262.8,18,1983125,6,0,5103175,0,5588129,44,M,Y
2,4.7,22512.2332,18,1983125,6,0,5103175,0,5588129,44,M,N
21,9.6,29640,12,59500,3,0,708260,1,251635,46,F,Y
28,10.9,18528,1,19000,1,0,23160,0,22687,38,M,Y
14,7.8,44560,0,0,0,0,1040000,0,1037000,34,F,N
7,6.6,16768.8,2,352000,2,0,361580,1,361030,24,M,Y
1,2.7,15600,2,352000,2,0,361580,1,361030,24,M,Y
1,2.7,15600,2,352000,2,0,361580,1,361030,24,M,Y
1,2.7,14456,2,352000,2,0,361580,1,361030,24,M,N
1,2.7,10400,2,352000,2,0,361580,1,361030,24,M,Y
1,2.7,6240,2,352000,2,0,361580,1,361030,24,M,Y
1,2.7,12480,2,352000,2,0,361580,1,361030,24,M,N
1,2.7,11440,2,352000,2,0,361580,1,361030,24,M,N
1,2.7,3328,7,37000,3,0,258320,0,238226,22,M,Y
21,9.6,26220,39,50575,6,1,668926,1,713035,37,M,N
5,4.7,130296,19,0,1,0,29182054,0,27725008,39,M,Y
5,4.7,103596,19,0,1,0,29182054,0,27725008,39,M,N
2,4.7,3387.6746,1,0,1,0,180000,0,1073150,26,M,N
2,4.7,1440.6786,8,200000,4,0,661244,1,705685,32,F,N
21,9.6,28500,21,113100,6,0,1218641,1,1176750,45,M,Y
14,7.8,14482,32,184856.15,4,1,339820,0,257085,35,M,Y
2,4.7,7690.668,7,142500,3,0,270000,1,266350,25,M,Y
21,9.6,89062.5,47,680000,6,1,7432210,1,7491232,39,M,Y
28,10.9,13896,3,17000,2,0,1511400,0,1510615,45,M,N
7,6.6,68500,10,75500,5,0,215800,0,182500,32,M,N
21,9.6,110580,9,61000,3,0,21886313,0,26106278,30,M,N
2,4.7,97.5618,14,77000,5,0,618619,1,619370,29,M,Y
2,4.7,4136.3854,9,43000,3,0,330000,0,282650,24,M,N
7,6.6,12056,27,521000,4,0,1312960,0,1506028,34,F,N
2,4.7,7065.4928,5,140000,4,0,136580,0,149630,40,F,N
28,10.9,11580,1,7000,1,0,14400,0,13600,34,F,N
28,10.9,70638,1,45000,1,0,54800,0,53800,23,M,N
2,4.7,62.3498,26,7344885,8,0,9150007,1,12389408,58,M,N
28,10.9,176595,90,1098500,5,1,2768511,0,2317669,36,M,Y
21,9.6,11400,10,43000,3,0,663000,0,697130,33,M,Y
21,9.6,26220,0,0,0,0,22800,0,22500,28,M,Y
28,10.9,14011.8,50,249500,4,1,906580,0,906357,23,M,Y
14,7.8,16264.4,4,3500,3,0,731259,1,727546,36,M,Y
5,4.7,36312,60,101500,6,1,684568,1,564710,29,M,N
21,9.6,45600,5,7000,2,0,799098,1,647969,34,M,Y
28,10.9,57900,0,0,0,0,0,0,0,30,M,N
21,9.6,12540,3,7000,2,0,271140,0,270691,22,M,Y
28,10.9,90468.75,7,35000,2,0,900775,0,677375,48,M,Y
14,7.8,22280,3,3000,2,0,470600,1,472350,27,M,N
2,4.7,1387.332,1,6000,1,0,457148,1,477149,40,M,N
21,9.6,6840,1,6000,1,0,457148,1,477149,40,M,N
28,10.9,69480,17,59000,3,1,2267900,0,520360,24,M,N
21,9.6,39900,3,35000,2,0,79900,0,84200,52,M,N
28,10.9,72375,3,19000,2,0,317140,1,317640,36,M,N
21,9.6,12540,2,6000,2,0,11400,0,11400,44,F,N
28,10.9,9264,21,249000,4,0,1390007,0,1428558,30,M,Y
28,10.9,71796,11,74000,4,0,1813834,1,1862920,30,F,N
5,4.7,8544,1,0,1,0,160000,0,159900,21,M,Y
21,9.6,139080,66,676908.47,6,1,2765840,1,2769283,32,M,Y
5,4.7,21360,5,16000,3,0,400037,0,399719,37,M,Y
2,4.7,10849.5984,7,210000,2,0,1404102,1,1033500,44,M,N
28,10.9,57900,4,25000,3,0,140725,1,148600,41,F,Y
28,10.9,11580,7,1362500,4,0,501569,1,1387400,28,M,N
14,7.8,87025.68,10,63000,2,0,476776,0,488812,58,M,Y
5,4.7,66750,10,63000,2,0,476776,0,488812,58,M,N
21,9.6,12540,0,0,0,0,129400,0,133049,28,M,Y
5,4.7,103596,4,29907.45,2,0,1158629,0,511019,29,M,N
14,7.8,38967.72,11,40500,4,1,668612,0,669878,23,M,N
5,4.7,28836,11,40500,4,1,668612,0,669878,23,M,N
2,4.7,9495.3424,77,25409033.88,6,0,27542384,0,27746845,25,M,Y
1,2.7,41600,77,25409033.88,6,0,27542384,0,27746845,25,M,N
28,10.9,23160,0,0,0,0,260000,0,289250,22,F,Y
2,4.7,65974.2689,50,109507.47,6,1,1125071,0,1130641,27,M,Y
2,4.7,29464.6889,50,109507.47,6,1,1125071,0,1130641,27,M,Y
2,4.7,4171.2128,2,2500,1,0,461463,0,462499,24,F,N
14,7.8,55700,33,3800000,4,0,4780000,0,4832800,47,M,N
28,10.9,12738,3,10000,2,1,11580,0,15480,35,F,N
2,4.7,5706.4949,13,227000,2,0,1080254,1,991960,39,F,N
28,10.9,24781.2,14,16000,2,0,237740,1,256271,23,M,Y
7,6.6,68500,3,1704000,3,0,6992000,0,11149280,51,M,N
21,9.6,22800,0,0,0,0,1251852,1,1651149,34,M,Y
21,9.6,68400,5,4100,4,0,283140,0,141295,24,M,Y
2,4.7,7262.4,20,387500,3,0,453500,0,459347,31,M,Y
21,9.6,88920,60,4239508.47,9,0,7386800,0,7029618,43,F,N
14,7.8,33420,14,627000,2,0,610000,0,605657,34,M,Y
21,9.6,12540,14,107000,5,0,367600,1,405600,25,M,N
21,9.6,22800,14,76500,3,1,509308,1,650154,34,M,N
21,9.6,71250,1,48000,1,0,57000,0,155150,22,M,Y
21,9.6,28500,17,1099733,5,0,2814395,1,3079633,44,M,N
14,7.8,108782.1,100,29057600,5,0,31433217,0,43055855,28,M,N
21,9.6,88920,27,692400,7,0,1615304,1,1611542,42,M,Y
21,9.6,71250,18,284000,3,0,1760007,1,1855961,32,M,N
21,9.6,57000,6,119000,3,0,987300,0,1292357,45,M,N
28,10.9,28023.6,18,11700,3,0,136294,0,112660,23,M,Y
14,7.8,69625,39,1839000,5,0,2722020,1,2592650,37,M,N
21,9.6,12540,4,114000,2,0,292890,1,280740,34,M,Y
7,6.6,21920,0,0,0,0,0,0,0,54,F,N
21,9.6,11400,5,100000,2,0,211190,1,179970,45,M,N
14,7.8,86892,5,77000,3,0,383625,0,176375,36,M,Y
14,7.8,69625,9,195000,2,0,2607730,1,2606256,33,M,N
14,7.8,33420,4,0,1,0,84720,0,109590,54,M,N
14,7.8,12254,2,73500,1,0,82604,0,82000,24,M,N
28,10.9,11580,2,8000,2,0,351580,0,351280,32,M,Y
21,9.6,3990,0,0,0,0,0,0,0,33,M,N
28,10.9,28950,0,0,0,0,0,0,0,33,M,Y
2,4.7,5984.3351,21,112625,5,1,357382,0,302253,34,M,N
2,4.7,1598.0377,21,112625,5,1,357382,0,302253,34,M,N
14,7.8,8912,0,0,0,0,1821682,1,1827217,32,M,N
28,10.9,46320,44,902000,5,1,1801984,1,1835638,26,M,N
28,10.9,5604.72,7,22500,3,0,1848248,1,1845623,28,M,N
28,10.9,90324,5,9000,2,0,188796,0,130381,25,F,N
2,4.7,1255.199,2,7000,2,0,661140,0,658316,36,M,N
21,9.6,88920,26,3565000,3,0,1866180,1,4489730,32,M,Y
28,10.9,72375,11,647000,3,0,1757404,1,1761655,33,M,Y
28,10.9,17370,5,43000,2,0,599830,1,593390,29,F,Y
21,9.6,34200,4,3800,2,0,982140,0,777580,37,M,N
21,9.6,20520,2,26000,1,0,138622,0,159122,39,F,N
2,4.7,10978.6235,10,185000,4,0,640000,0,803550,46,M,Y
21,9.6,10032,27,869000,7,0,1797035,1,1800881,31,M,Y
5,4.7,2136,19,920000,6,1,5327577,0,5892941,31,M,Y
28,10.9,12738,1,0,1,0,1864503,1,1856970,46,F,Y
21,9.6,57000,6,100000,2,0,812226,1,809200,30,M,N
21,9.6,15960,3,100000,2,0,273162,0,169812,34,M,Y
28,10.9,15054,3,0,1,0,289828,1,169829,28,F,Y
2,4.7,1033.023,8,35700,3,0,69580,0,104325,26,M,Y
21,9.6,34200,20,1122000,4,1,2406800,1,2470548,37,M,Y
5,4.7,3631.2,17,201650,3,0,423931,0,353827,21,M,N
5,4.7,3308.664,17,201650,3,0,423931,0,353827,21,M,N
21,9.6,22800,0,0,0,0,0,0,0,27,M,N
28,10.9,13896,4,13000,2,0,348216,1,83032,28,M,N
14,7.8,55700,3,155000,2,0,0,0,166500,36,M,N
2,4.7,3619.5054,13,160000,4,0,180000,0,197700,25,M,Y
28,10.9,12738,3,154500,2,0,161580,0,161830,23,M,Y
21,9.6,45600,3,15000,2,0,47280,0,228260,27,M,N
21,9.6,29640,1,0,1,0,1030680,0,1053665,42,F,N
7,6.6,38360,4,0,1,1,284800,0,257300,60,F,Y
14,7.8,12254,26,819000,3,0,757400,0,733495,30,M,Y
2,4.7,1159.8587,8,10500,2,0,381400,0,382950,23,F,Y
21,9.6,139159.8,24,1809000,4,0,390547,0,2167741,52,M,N
14,7.8,14816.2,6,18000,3,0,66535,0,65704,37,M,N
21,9.6,34200,5,513500,2,0,670000,0,1052900,27,F,Y
14,7.8,86892,16,376000,4,0,528769,1,573478,44,M,N
21,9.6,3648,16,13000,2,0,78768,0,62370,24,M,N
28,10.9,14011.8,17,144700,7,0,37318,0,171124,33,F,Y
28,10.9,57900,0,0,0,0,0,0,0,37,F,N
21,9.6,23940,8,39500,3,0,109062,0,137867,31,F,N
28,10.9,20844,2,155000,2,0,160000,0,159900,21,M,N
1,2.7,11440,0,0,0,0,152900,0,139915,24,M,Y
5,4.7,26700,18,337000,6,1,1727000,1,1883258,33,M,Y
21,9.6,110580,45,844271.19,5,1,1432170,0,1173390,29,F,N
21,9.6,35340,0,0,0,0,28500,0,32350,34,M,Y
2,4.7,11696.6506,5,21000,3,0,1001996,1,1066276,42,M,N
28,10.9,11580,3,240000,2,0,793595,1,1197677,45,M,N
7,6.6,65760,6,38000,2,0,382000,0,955250,41,M,N
28,10.9,23160,4,82500,2,0,300000,0,217650,34,M,N
21,9.6,12540,1,0,1,0,100000,0,14964,37,M,N
28,10.9,2316,10,366000,3,0,538371,1,537488,38,F,Y
21,9.6,34200,0,0,0,0,70000,0,80400,24,M,Y
14,7.8,69625,2,1000,2,0,55700,0,54100,34,M,N
20,9.6,18240,6,24000,2,0,52800,0,52945,21,F,Y
21,9.6,13794,4,57000,3,0,12540,0,75820,44,F,N
28,10.9,5790,36,196900,4,1,957500,1,481250,31,M,Y
28,10.9,57900,9,624000,5,0,966320,0,919336,32,M,Y
2,4.7,23863.157,11,17400,3,0,68952,1,160687,24,M,N
21,9.6,44460,6,46500,3,0,88826,0,91771,28,M,N
28,10.9,12738,0,0,0,0,11580,0,3180,25,F,N
21,9.6,13680,15,282202.3,4,1,242969,1,315182,29,M,Y
21,9.6,30153,17,467500,3,0,1283441,1,1159376,37,M,Y
5,4.7,65148,6,3500,2,0,689292,0,442332,32,M,Y
28,10.9,18528,0,0,0,0,0,0,0,26,M,N
7,6.6,10960,4,0,1,0,87532,0,85636,42,M,Y
14,7.8,55700,31,18500,4,1,243200,0,299100,33,M,Y
21,9.6,88920,4,21000,3,0,160780,0,132580,23,F,Y
21,9.6,9120,2,10000,2,0,11400,0,14313,58,M,Y
7,6.6,133712,73,12071000,9,0,19974395,1,18444754,50,M,Y
5,4.7,130296,73,12071000,9,0,19974395,1,18444754,50,M,N
1,2.7,126880,73,12071000,9,0,19974395,1,18444754,50,M,N
14,7.8,22280,0,0,0,0,0,0,0,26,F,N
28,10.9,57900,15,1224000,5,0,3358141,1,3509129,45,M,N
20,9.6,28500,1,1000,1,0,0,0,3900,36,M,N
2,4.7,49843.56,4,54000,2,0,98000,0,107500,27,M,N
21,9.6,68400,63,535100,5,1,1955916,1,1789180,53,M,Y
21,9.6,110580,7,195000,3,0,1457467,1,1542711,26,M,N
21,9.6,5700,12,114671.8,8,0,161151,0,181340,56,M,N
2,4.7,6004.0504,12,114671.8,8,0,161151,0,181340,56,M,Y
21,9.6,57000,0,0,0,0,0,0,42850,30,M,Y
14,7.8,86892,27,731000,4,0,1355135,1,1059441,43,M,N
28,10.9,23160,13,57800,5,0,4231000,0,4010103,32,M,N
7,6.6,32880,14,231000,3,0,465000,0,497350,32,M,Y
28,10.9,57900,4,630000,3,0,701488,1,695730,30,M,N
2,4.7,1174.7893,0,0,0,0,0,0,0,29,M,Y
14,7.8,69068,46,2356000,5,1,112420,0,4511620,48,M,N
28,10.9,6369,0,0,0,0,5790,0,5590,24,M,Y
28,10.9,46320,10,61000,4,0,557000,0,557402,36,F,N
2,4.7,2330.8139,1,9200,1,0,331544,1,316301,26,M,N
14,7.8,108058,34,8826000,4,0,11524067,0,11849452,30,M,Y
1,2.7,100880,34,8826000,4,0,11524067,0,11849452,30,M,N
21,9.6,22800,0,0,0,0,440204,0,0,27,F,N
21,9.6,71250,9,41000,3,0,424862,1,465200,30,F,N
21,9.6,88920,10,465000,4,0,1355720,1,1422092,24,M,N
2,4.7,3032.7996,6,6500,2,0,155771,0,159916,28,M,Y
2,4.7,1269.1792,14,85000,3,0,371368,0,334483,36,M,N
14,7.8,11140,21,35000,2,1,60130,0,115720,44,M,Y
14,7.8,11140,21,35000,2,1,60130,0,115720,44,M,N
21,9.6,13680,19,1014000,5,0,1210314,1,1473904,46,M,Y
21,9.6,57000,16,143700,5,0,687477,1,715329,26,M,N
21,9.6,22800,10,117500,3,0,1207389,1,1207039,33,F,N
21,9.6,14820,5,0,1,0,272394,0,49779,48,M,Y
28,10.9,30108,20,450000,5,0,881804,1,996015,31,M,Y
14,7.8,9803.2,29,686500,4,0,638064,1,752767,41,M,Y
7,6.6,10960,0,0,0,0,0,0,413,48,M,Y
